ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Weather_Condition
A00082,AU,3,2025-03-19 03:33:15,2023-05-17 07:02:16,22.193662828960427,-141.78227272291178,10.25137649955154,-10.83963310508176,25.360684083904488,Spend nothing deal close.,Sara River,Julialand,Connecticut,68959,Mauritania,MST,ATL,2020-02-25 22:02:32,96.90724875353628,42.42557264380008,19.51079317256219,Snow
A00083,UK,2,2022-07-18 05:15:33,2022-03-12 10:30:45,-30.438355526523146,121.49010706275885,28.043330381949573,-41.8600171009964,12.061156255469834,Movie toward new best.,Emily Station,East Christina,Nebraska,75492,Cambodia,CST,ATL,2020-03-26 20:54:38,61.93679904070808,25.957219215691183,70.41410963961697,Clear
A00084,AU,2,2020-11-21 03:29:36,2023-05-30 12:17:06,-78.55949694851574,-93.66481720562751,-0.5357434001028025,-137.10346360543267,39.80752540115372,Us north teach recent hand real collection next.,Wilson Well,Arnoldhaven,Virginia,22723,Somalia,CST,ATL,2022-01-26 23:37:33,68.09882753272598,-6.09164239700165,77.31507418889302,Cloudy
A00085,UK,3,2021-05-05 05:04:33,2022-07-23 21:09:17,-34.0231820911808,-109.81502226049301,-84.22856692298251,-91.82194355028372,4.210672703534351,Live either water note organization place.,Anderson Forest,Port Julie,Utah,78312,Ghana,PST,JFK,2022-03-11 19:38:39,43.24228287649359,0.43349774966637966,12.431930759565057,Rain
A00086,CA,2,2020-09-01 09:02:34,2024-05-16 11:03:33,-31.46700203518553,1.7681224500501287,20.21603199127142,-143.9484164141936,26.24451413775753,Condition star everything wear.,Anna Isle,Lindseymouth,Arkansas,98454,Papua New Guinea,CST,ATL,2025-02-26 21:11:58,68.25084608720314,-37.492630607056434,65.0806243362988,Snow
A00087,US,3,2023-01-01 00:46:26,2021-10-07 18:23:28,41.329112100851546,96.74896729050465,38.9112978521575,110.69954339639787,10.444551712170247,Southern care statement.,Adams Courts,Deniseville,New Mexico,45033,Chile,CST,ATL,2025-04-06 23:19:52,81.77135514616455,24.686471113453777,96.14359759001141,Clear
A00088,CA,1,2023-08-12 08:16:56,2024-05-03 09:39:59,24.760344843938356,-157.69925331156435,-14.985169087670428,-131.31366192549987,3.353281427068783,Chance occur news enough than test.,Jillian Views,Port Ashley,Kansas,50711,Algeria,CST,JFK,2022-11-06 21:01:28,33.19238941535302,9.647567939504412,19.282381726334673,Snow
A00089,UK,3,2024-02-19 19:53:01,2021-12-02 18:08:55,69.69829366373878,27.650851069772102,46.313202972814736,34.334411957601674,25.146696854162442,Approach success still expect picture can ten.,Stephanie Flats,New Jeffreytown,Maryland,99455,Mozambique,PST,DFW,2024-03-24 10:04:10,50.5820941679134,40.24399961374364,90.93028311161545,Clear
A00090,AU,3,2021-07-06 03:44:06,2024-11-03 10:25:11,-5.0013134708491265,-137.0842405773936,-49.13976611908429,-56.61345110801548,24.97810779674618,Argue generation accept discuss character.,Randy Coves,West Chelseabury,Arizona,49190,Azerbaijan,CST,ATL,2022-08-01 21:36:59,39.851170380296196,-29.93888564248468,60.60479492740166,Snow
A00091,UK,3,2020-10-16 01:48:16,2022-07-11 05:45:48,-68.4730357311057,-166.87402170277736,-50.170213608086875,-98.64778152413395,35.34504508378604,Mrs teacher build present her trade end.,Bishop Center,Austinborough,Rhode Island,46902,Kyrgyz Republic,MST,JFK,2024-07-11 22:44:20,43.12117975872803,25.972612193261213,59.094486733171195,Rain
A00092,AU,2,2021-07-05 06:37:23,2020-06-11 09:46:42,38.384061700139114,-161.01217722160175,-60.94494221623669,50.20863821715736,37.237534652595244,Should half pull your.,Karen Terrace,Jackton,Florida,77406,Mauritius,MST,LAX,2022-02-07 02:46:40,85.70622828361232,18.467166171918976,5.192268232086716,Clear
A00093,CA,2,2024-04-15 10:29:07,2025-02-13 04:49:47,46.94130875104153,120.29907895503891,-23.04094323795087,-15.479168624301366,36.38957443464484,Leg seek form our message himself.,Smith Island,Richardsonfort,South Dakota,76806,San Marino,MST,DFW,2020-03-09 06:51:05,16.230187926724128,-23.41544661902478,74.83002783863982,Clear
A00094,US,1,2023-09-06 03:46:25,2020-05-19 19:37:53,11.029895562509324,-137.52990589389782,62.46216637003505,-35.94763177755871,20.47793664583775,Process walk road dinner compare can.,Mark Radial,East Gregory,New Mexico,66084,Reunion,MST,ORD,2021-03-03 12:14:00,-2.936076671918851,16.737863954082513,47.82730526480582,Cloudy
A00095,UK,3,2022-06-28 01:25:38,2020-06-21 01:41:40,48.77409239182097,-163.7455088115749,59.02417118683158,33.42672176119976,31.584489361328128,Report child always draw.,Dustin Lock,Carrmouth,Minnesota,37569,Myanmar,CST,DFW,2021-04-05 23:36:23,29.316414335571785,42.43733805766496,72.11743918351341,Rain
A00096,CA,3,2023-09-06 06:28:02,2022-10-04 02:59:36,-1.1167926544096645,-22.35604062855157,-21.09164256656932,-3.1436537435997423,28.847262132198015,Tax ago single cut. Full design against.,Garcia Run,Jimenezfurt,Washington,41422,Sweden,MST,LAX,2021-10-22 11:11:20,-2.948925237435528,41.84359876671189,80.9181103446606,Fog
A00097,US,2,2020-12-11 15:57:30,2021-10-30 13:42:54,4.091909288758927,123.8376498991289,16.041372476442575,-70.74568492143813,21.07808780584598,Network someone little up business.,Michael Ford,Lake Susan,Idaho,15016,Norfolk Island,PST,ORD,2021-08-21 21:52:23,34.79205533606249,21.962657451614135,52.379637337227855,Cloudy
A00098,US,3,2022-09-01 10:48:27,2021-10-17 01:56:52,-13.042616695461064,-85.5329844638513,39.74693696548482,21.262063595490588,29.86063470929966,Add the market nation difficult.,Emily Flats,Jessestad,Wyoming,44153,Congo,EST,ATL,2022-02-04 18:21:25,87.45605369641763,-45.19268874659399,26.36443132783142,Clear
A00099,CA,3,2022-08-15 22:16:42,2022-09-30 13:24:52,-85.42455718606287,-28.18345769067011,-46.58278056695586,61.019487558250034,47.36239383531313,First marriage yourself.,Payne Hollow,Crystalfort,Vermont,95755,Serbia,PST,DFW,2024-05-13 01:08:14,50.266357662722115,37.22643373201615,14.157249139281337,Snow
A00100,CA,3,2022-06-03 00:35:51,2023-02-08 23:50:33,-70.57954314120519,-165.62788827704955,-59.734604538945526,-170.39046290873245,9.644687184068868,Put sing natural pattern both.,Sarah Forest,East Jennifermouth,Connecticut,32489,China,PST,LAX,2020-05-19 23:05:00,81.2062709294001,15.777860700454,16.050312793241428,Clear
A00101,US,1,2024-12-18 04:24:52,2020-01-30 11:49:04,-84.34274657638784,-18.3317349114447,84.97727877821598,-12.286177593236857,45.28860478927631,Sign action value specific go social.,Hawkins Groves,South Karenberg,Massachusetts,26172,Burkina Faso,PST,JFK,2022-10-20 21:43:34,-8.395180449983467,-18.956574681726558,86.69346539457987,Rain
A00102,UK,2,2023-04-30 11:29:24,2023-03-09 02:05:57,24.553874027480475,27.940709029368122,21.160316377731334,-159.23401754992423,2.672775699159918,Fish strategy think cold civil how.,David Trail,Port Jamesfurt,Oregon,96731,Malta,MST,ORD,2025-02-06 19:24:14,87.11356702983298,-31.27496382943007,12.357809563038868,Rain
A00103,CA,3,2024-11-01 19:27:33,2020-04-28 12:23:06,-33.4159234062612,25.52653935077211,86.65482993005949,-112.89405093548001,15.419460645083033,Continue process chance believe gun animal since.,Holden Via,Rebeccatown,California,52787,French Southern Territories,PST,ORD,2022-03-01 07:29:03,48.232331372925046,-38.37961370026829,38.46940730465684,Snow
A00104,CA,2,2024-12-12 03:56:55,2022-12-14 04:48:34,1.542724409646496,-60.32639081722854,-29.203922316198764,21.783144268070316,14.407262430576411,Charge heart magazine occur week require career.,Mooney Lodge,Ritterview,Utah,79414,Georgia,EST,ORD,2021-04-21 09:29:18,-25.871227463737625,-44.9763100742239,33.42746462890308,Clear
A00105,US,3,2020-11-08 08:38:01,2021-05-25 02:44:53,73.36196530669673,-66.40805496127122,36.54570599534367,131.82800949560908,31.318255394045284,Soon trial run green increase admit.,Johnson Groves,North Elizabethville,Connecticut,55821,Norway,CST,ORD,2024-02-09 12:57:30,52.30546418705478,25.41032479507564,86.54556667389703,Snow
A00106,UK,2,2023-04-12 05:57:28,2022-03-15 02:14:41,-45.12739875320251,-141.61549718282475,-49.93134542257721,137.81004450785457,6.561247588864516,Drive ok form common where carry.,Melinda Vista,Port Robertport,Wyoming,84220,Fiji,CST,LAX,2022-03-25 17:32:28,93.68160431391932,-26.415700105672467,47.76935006942916,Clear
A00107,US,1,2022-04-19 11:14:23,2024-11-27 14:05:42,-16.131073853586642,-47.95260456734337,-42.98396917069567,-154.82015635009273,44.11738059198769,Hospital most point according short.,Butler Gateway,North William,Indiana,44423,Swaziland,CST,ATL,2023-07-29 08:31:18,-19.70828993820293,-47.5747063956745,99.64464173481376,Snow
A00108,CA,1,2021-05-09 09:50:01,2025-01-17 18:08:36,45.99920493774877,-144.18191920573273,2.142381828532322,-29.122168936785613,41.427570423252064,Each until from before college idea station drug.,Olivia Meadows,Heatherside,Michigan,37070,Afghanistan,CST,ATL,2025-05-31 11:58:37,45.71929696104438,-10.272934815801072,73.70547463031447,Cloudy
A00109,AU,3,2020-01-19 23:19:46,2020-08-10 10:04:19,-48.81633021150796,95.97454009633856,-32.46873740854718,29.88233388163846,32.603290984263886,But arrive next very manage case tell.,Aguirre Gateway,New Richardmouth,Georgia,15556,Wallis and Futuna,EST,ATL,2022-03-18 08:14:04,89.01221837306291,-1.7392919407661083,85.09235754042857,Cloudy
A00110,UK,1,2024-05-07 00:08:02,2021-03-20 16:07:29,-76.14361623081726,167.8587471893469,-59.8281185086948,-127.05483436187637,22.920691589609888,Also society matter campaign.,Jordan Ways,Port Carmen,Virginia,18742,Saint Pierre and Miquelon,PST,JFK,2024-07-15 13:24:59,-28.739628116531307,-33.07697690998731,9.86722660266749,Rain
A00111,UK,2,2024-02-27 22:19:51,2021-07-20 18:36:18,-37.84473847552176,169.2268044000145,-42.68147364192132,95.5555980281178,46.64780210710392,Central just operation shake.,Hoffman Fork,Melissaland,Georgia,69211,Liberia,CST,LAX,2020-11-24 06:31:49,52.01868044055702,-45.595166383745024,25.310225526489592,Rain
A00112,UK,1,2022-10-31 12:50:16,2024-02-08 10:21:05,-60.9801682942792,131.4255957751418,-83.56528899614436,87.92469303740597,41.5373277360278,Really use already process suddenly discover.,Bell Well,South Edwardtown,South Dakota,88897,United States Virgin Islands,PST,ATL,2023-11-30 08:17:33,31.737297938025144,-31.087451690193113,13.544619557182823,Cloudy
A00113,UK,2,2022-11-11 12:11:31,2024-08-28 15:19:27,77.34557742166317,36.28517376226287,36.796251865947596,145.20276493444607,24.965757404062245,Money figure fish read central.,Harrison Mountains,Lefort,Rhode Island,72820,Benin,MST,DFW,2023-09-04 15:34:11,15.108611424319378,17.91027618365743,46.36219724005597,Rain
A00114,CA,3,2025-04-07 02:09:09,2020-06-11 09:40:17,55.461668321595056,72.31165100779677,-1.4190017245449127,-176.94503564996052,35.09366772271556,Thing fire situation employee.,Scott Summit,Port Philip,Indiana,63875,Rwanda,PST,ORD,2023-06-12 11:41:56,51.57974369289889,-41.77563227487936,71.82874881619098,Cloudy
A00115,UK,3,2020-05-31 23:18:44,2021-08-07 13:10:15,24.012676171876222,-77.32591103505094,-73.03624804718538,-101.99367216395905,28.34649760898423,Time return doctor summer.,Denise Alley,Wernerville,Oregon,48251,Barbados,PST,ATL,2020-10-26 22:44:47,-23.1487277036358,5.503703055699383,16.90635682030002,Fog
A00116,US,3,2021-11-11 21:28:55,2022-09-13 11:27:02,66.86290623378918,47.077351262143424,-59.09508123687158,117.78721712831583,29.397111919413227,Stay save attention term quickly friend soon.,Kevin Trail,New Steven,Nebraska,29122,Marshall Islands,MST,JFK,2021-03-01 03:09:12,67.89819601736203,-35.35880120918333,13.016854456973881,Rain
A00117,UK,3,2023-01-30 17:43:49,2022-12-26 18:03:45,54.660973841840615,-15.966162201644124,-71.54378313972407,61.40881829769674,16.548803471873562,Daughter side miss federal away marriage.,Edwin Dam,East Ryan,Alaska,04536,Angola,PST,LAX,2024-08-15 16:43:02,-29.41766800043801,-30.431082641958064,61.46087487804404,Cloudy
A00118,AU,2,2020-10-05 06:10:49,2022-08-22 11:25:36,-56.41738940051355,-6.473757680304288,20.266705489657767,141.9803473314567,23.104230231244838,Reality strategy thus sing society and affect.,Franklin Canyon,New Allison,North Dakota,54570,Somalia,CST,DFW,2022-08-12 04:40:53,9.901646693005787,-10.692211673330135,23.031275376342396,Cloudy
A00119,CA,1,2022-04-15 06:35:24,2021-12-15 09:39:17,70.660619728196,92.79956173505684,-73.04213454975113,-159.41532436910404,3.9060715394872103,Other member two build leg store population.,Zhang Courts,Port Daniel,Utah,11072,Cayman Islands,CST,ATL,2023-05-17 02:00:47,35.51462289900819,-39.917466394626864,47.9325071753741,Cloudy
A00120,CA,2,2022-02-14 09:24:32,2021-07-18 07:14:15,7.081603544817128,-78.5093919849894,45.77081994633889,34.90702765791943,17.867434583229624,Ahead design foreign each.,Ruiz Land,Andersonside,Missouri,66688,Antarctica (the territory South of 60 deg S),MST,ORD,2021-02-25 00:07:01,19.01289257365172,-32.679649721778716,5.111772772771772,Cloudy
A00121,UK,1,2021-12-18 01:46:46,2024-01-05 08:48:48,55.33922792953126,-65.50573978997284,-86.30803452232959,24.856766961722712,34.7914257681076,Free speech politics study.,Carrie Burg,Lewisside,Alabama,24330,Cuba,PST,ORD,2021-12-18 12:31:49,9.971871576725718,-15.104758854864585,68.06128120674649,Cloudy
A00122,AU,2,2023-09-07 02:48:32,2025-05-24 23:06:16,71.29643398622878,152.87104480630921,-45.11235816073942,-167.15721011020835,47.66080152530932,Rock kind create its little believe society.,Joe Road,Cortezport,South Carolina,24269,Brazil,PST,LAX,2021-04-19 08:36:35,78.00856891085249,-17.033099450163313,54.13163816420536,Fog
A00123,UK,3,2020-10-08 23:32:36,2023-11-29 18:08:30,-32.7593745050645,-159.75925385365,70.32000166054328,4.86794768849407,48.153205638151015,Consider rather result test so.,Terrell Corners,Lake James,Montana,96451,Israel,CST,ATL,2020-03-27 10:55:28,91.52823465534816,24.927148567573184,64.74228989586328,Rain
A00124,CA,3,2022-12-05 01:42:45,2020-02-01 08:42:23,-70.19065358501818,-5.1716525711974555,39.3356372620043,39.427312071572715,27.786143456244584,You seek place direction.,Hopkins Estates,Whiteton,Colorado,05960,Djibouti,EST,ORD,2022-12-16 04:05:56,83.58264903776553,-42.52176948735756,27.540638005974603,Cloudy
A00125,CA,3,2025-05-07 22:38:56,2020-11-04 17:11:53,-48.9716707424505,148.6082881468302,-76.86570007337622,-111.1344572872414,30.331112590479105,Air resource partner book.,Steven Parkways,East Aaronville,New Jersey,80956,Saint Pierre and Miquelon,PST,ATL,2022-12-26 18:33:38,37.91607069649996,36.04507356663434,27.860297536153112,Snow
A00126,AU,2,2023-11-12 11:08:02,2020-10-15 20:28:55,-13.120598047273859,39.73068281453652,57.80269880733235,-81.60135007512135,9.286059275048375,Company effort difficult sister as.,Linda Cliff,Hintontown,Colorado,36100,Hungary,CST,LAX,2024-12-15 17:43:29,84.94134277515279,31.623217073945483,80.13605330907582,Fog
A00127,AU,1,2024-12-24 18:40:06,2024-11-26 03:40:47,57.24265786604877,16.70654671636754,-1.2536781227631337,50.52504466718534,34.765405404676535,Young mouth democratic.,Jerry Bypass,Gordontown,West Virginia,52298,Jersey,EST,LAX,2024-10-10 02:41:26,89.71200347360069,26.59916396919384,71.85623129848263,Clear
A00128,AU,1,2021-03-21 02:42:58,2023-10-02 18:39:06,64.93150498614182,-90.09209547743212,62.42094489038925,-11.41165886401501,3.532939633719312,Knowledge century what little no trial face.,Megan View,Francisberg,Utah,22295,Montserrat,PST,LAX,2020-12-29 18:46:26,23.200991616170064,-19.062763753686752,57.97286511986146,Rain
A00129,UK,3,2023-10-11 06:39:33,2020-05-15 20:53:22,-88.74861650438568,-56.42082393679863,18.133159401070813,128.88491672459764,14.234284289972226,However pay rule. About laugh federal family.,Collins Unions,Michaelborough,Arizona,11484,Saint Lucia,MST,LAX,2021-05-29 01:22:53,6.847961735707905,32.288178554078755,62.81434757820805,Snow
A00130,UK,2,2021-01-03 19:31:05,2021-07-18 10:07:23,1.9345144639618326,126.73742968968946,32.729945765914565,-56.74256423669219,33.41816736427211,Management story everybody reason natural thank.,Lauren Glens,South Jasonchester,Wisconsin,52651,Iceland,CST,LAX,2020-07-29 20:24:27,-17.22552324426836,-31.71979197107192,9.404417950110544,Rain
A00131,UK,1,2024-06-11 04:52:15,2022-04-05 13:07:06,-14.866019433219776,21.318527436644928,88.83028087122747,-84.00252298024758,15.515506577174465,Sound just instead appear require water at keep.,Mccoy Extension,New Robertview,Alaska,27200,Seychelles,PST,DFW,2020-07-26 02:35:05,32.281949736399774,-37.55907941449718,85.61713044512535,Rain
A00132,CA,3,2021-02-13 22:30:14,2022-02-06 05:44:07,-50.02059411526856,5.307189752440763,-48.179601733676726,174.5517385241434,2.492343705722716,Ago American part owner politics assume.,Tara Gateway,Martinezside,Iowa,57906,Lesotho,EST,DFW,2022-05-26 17:42:20,93.01859965699738,-45.504366651051264,76.99070330116626,Rain
A00133,UK,2,2021-08-04 00:10:02,2020-10-04 01:11:06,-68.42423387993709,-144.15130312558958,22.31020345704991,148.00887724683002,41.59352046754819,Several way chance American billion loss.,Dickson Cliff,East Johnfurt,Washington,22360,Sao Tome and Principe,PST,JFK,2020-09-18 04:39:48,42.91797864914824,43.931036300557594,59.04915338234476,Rain
A00134,UK,3,2022-10-13 18:10:48,2023-06-20 07:37:58,-29.22926914734697,-174.22986367615567,-7.142149789668295,-169.56261180036725,15.516500356728152,Community admit because view book as.,Henderson Locks,Cynthiafort,North Carolina,01917,Lao People's Democratic Republic,PST,JFK,2023-09-20 02:12:05,56.78307323220231,-19.19891022947263,91.85951311009072,Rain
A00135,CA,3,2023-01-24 04:17:11,2023-03-29 18:17:18,79.72374670425344,166.9266679273377,-82.89864847391554,97.46230151036372,3.1552612429339213,Walk morning church different church debate.,Jones Cove,Jameston,Missouri,46205,Turkey,EST,ORD,2021-02-12 14:58:59,-15.325103596059813,41.76178801779059,16.86379076993998,Snow
A00136,UK,3,2020-10-27 23:16:08,2024-08-20 05:21:03,-31.82347223626406,-44.284979776737,-87.3952845294843,-140.27948142292695,3.739408225143259,Include church act alone arrive forget.,Lin Wall,South Melissa,Rhode Island,44414,Japan,CST,LAX,2020-05-28 13:49:07,-11.342443661506685,-22.73864384806703,68.66573860341668,Clear
A00137,US,3,2021-09-22 18:55:52,2024-02-06 03:37:54,3.382311913805893,37.15670235582155,-68.53885599278544,-170.10532986142647,12.587939939437682,Night travel individual three when.,Cox Streets,South Charlottebury,Maine,56105,Saint Lucia,PST,LAX,2022-05-21 08:03:05,30.381524054757428,40.756595933634955,96.29817776521608,Cloudy
A00138,CA,2,2021-04-01 21:52:55,2022-02-11 11:44:57,36.54341260113202,-151.3025736525774,26.836513296938662,-81.4696142521144,8.900797361076313,Step we show year network throughout.,Kelley Ramp,Torresmouth,West Virginia,31309,Malawi,PST,ATL,2022-06-18 03:41:27,93.66442386788435,40.39290528460883,31.000896456992088,Snow
